uuid,identifier,createdBy,createdAtGMT,modifiedBy,modifiedAtGMT,ID,FeatureAuthor,FeatureTimestamp,Latitude,Longitude,Northing,Easting,Accuracy,FeatureType,MapSymbol,Source,Note,GC,DateCompleted,Description,Classification,OtherDescription,Picture,geospatialcolumn
1.00004E+18,207415,Samuel Riley,2017-09-27 10:22:56.501 GMT,Samuel Riley,2017-09-27 10:22:56 GMT,207415,Samuel Riley,2017-09-27 13:22:47+03:00,42.61469621,27.42027769,4718114.507,534469.4356,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(534469.435642 4718114.506873)
1.00005E+18,208500,Stephanie Black,2017-09-27 10:23:11.906 GMT,Stephanie Black,2017-09-27 10:23:11 GMT,208500,Stephanie Black,2017-09-27 13:23:02+03:00,42.56041514,27.1339097,4712010.214,510992.2445,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(510992.24448 4712010.214061)
1.00004E+18,207416,Samuel Riley,2017-09-27 10:23:20.679 GMT,Samuel Riley,2017-09-27 10:23:20 GMT,207416,Samuel Riley,2017-09-27 13:23:10+03:00,42.61547899,27.40103468,4718193.768,532890.7897,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(532890.789741 4718193.76776)
1.00005E+18,208501,Stephanie Black,2017-09-27 10:23:37.111 GMT,Stephanie Black,2017-09-27 10:23:37 GMT,208501,Stephanie Black,2017-09-27 13:23:27+03:00,42.56866007,27.14450594,4712927.16,511860.4961,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(511860.49607 4712927.159787)
1.00004E+18,207417,Samuel Riley,2017-09-27 10:23:46.655 GMT,Samuel Riley,2017-09-27 10:23:46 GMT,207417,Samuel Riley,2017-09-27 13:23:34+03:00,42.61960563,27.39082875,4718648.078,532051.6347,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(532051.634697 4718648.078071)
1.00005E+18,208502,Stephanie Black,2017-09-27 10:23:59.268 GMT,Stephanie Black,2017-09-27 10:23:59 GMT,208502,Stephanie Black,2017-09-27 13:23:49+03:00,42.56609066,27.14367886,4712641.737,511793.0962,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(511793.096217 4712641.737283)
1.00004E+18,207418,Samuel Riley,2017-09-27 10:24:10.504 GMT,Samuel Riley,2017-09-27 10:24:10 GMT,207418,Samuel Riley,2017-09-27 13:24:00+03:00,42.62072056,27.38269883,4718768.834,531384.3435,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(531384.343462 4718768.834083)
1.00005E+18,208503,Stephanie Black,2017-09-27 10:24:23.178 GMT,Stephanie Black,2017-09-27 10:24:23 GMT,208503,Stephanie Black,2017-09-27 13:24:15+03:00,42.56668419,27.16827088,4712711.359,513811.4683,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(513811.468257 4712711.359392)
1.00005E+18,208504,Stephanie Black,2017-09-27 10:24:42.381 GMT,Stephanie Black,2017-09-27 10:24:42 GMT,208504,Stephanie Black,2017-09-27 13:24:34+03:00,42.55897225,27.16839501,4711855.048,513823.3586,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(513823.358643 4711855.047549)
1.00004E+18,207419,Samuel Riley,2017-09-27 10:24:49.096 GMT,Samuel Riley,2017-09-27 10:24:49 GMT,207419,Samuel Riley,2017-09-27 13:24:39+03:00,42.61968386,27.37084088,4718649.388,530412.4015,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,27/09/2017,,,,,POINT(530412.401465 4718649.387575)
1.00005E+18,208505,Stephanie Black,2017-09-27 10:25:07.091 GMT,Stephanie Black,2017-09-27 10:25:07 GMT,208505,Stephanie Black,2017-09-27 13:24:57+03:00,42.56755619,27.19089318,4712812.123,515668.0616,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,6,No,27/09/2017,,,,,POINT(515668.061575 4712812.123007)
1.00004E+18,207420,Samuel Riley,2017-09-27 10:25:08.250 GMT,Samuel Riley,2017-09-27 10:25:08 GMT,207420,Samuel Riley,2017-09-27 13:24:57+03:00,42.61797358,27.36773247,4718458.363,530158.3073,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(530158.307281 4718458.363498)
1.00005E+18,208506,Stephanie Black,2017-09-27 10:25:30.632 GMT,Stephanie Black,2017-09-27 10:25:30 GMT,208506,Stephanie Black,2017-09-27 13:25:21+03:00,42.55220605,27.19777305,4711108.942,516236.7244,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(516236.724393 4711108.942111)
1.00004E+18,207421,Samuel Riley,2017-09-27 10:25:50.234 GMT,Samuel Riley,2017-09-27 10:25:50 GMT,207421,Samuel Riley,2017-09-27 13:25:40+03:00,42.61844769,27.34998183,4718504.835,528702.3306,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(528702.330555 4718504.835236)
1.00005E+18,208507,Stephanie Black,2017-09-27 10:25:54.846 GMT,Stephanie Black,2017-09-27 10:25:54 GMT,208507,Stephanie Black,2017-09-27 13:25:45+03:00,42.56471798,27.21873119,4712502.493,517953.7542,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(517953.754221 4712502.493166)
1.00004E+18,207422,Samuel Riley,2017-09-27 10:26:17.906 GMT,Samuel Riley,2017-09-27 10:26:17 GMT,207422,Samuel Riley,2017-09-27 13:26:09+03:00,42.6140171,27.332126,4718006.956,527239.8877,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(527239.88769 4718006.955606)
1.00005E+18,208508,Stephanie Black,2017-09-27 10:26:21.802 GMT,Stephanie Black,2017-09-27 10:26:21 GMT,208508,Stephanie Black,2017-09-27 13:26:12+03:00,42.5684119,27.22803517,4712914.68,518716.3336,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,27/09/2017,,,,,POINT(518716.333595 4712914.680374)
1.00004E+18,207423,Samuel Riley,2017-09-27 10:26:51.758 GMT,Samuel Riley,2017-09-27 10:26:51 GMT,207423,Samuel Riley,2017-09-27 13:26:40+03:00,42.61566307,27.29838642,4718179.417,524472.0308,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(524472.030789 4718179.416971)
1.00005E+18,208509,Stephanie Black,2017-09-27 10:26:56.137 GMT,Stephanie Black,2017-09-27 10:26:56 GMT,208509,Stephanie Black,2017-09-27 13:26:44+03:00,42.55309663,27.22958261,4711214.418,518847.951,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,3,No,27/09/2017,,,,,POINT(518847.951048 4711214.417864)
1.00005E+18,208510,Stephanie Black,2017-09-27 10:27:17.324 GMT,Stephanie Black,2017-09-27 10:27:17 GMT,208510,Stephanie Black,2017-09-27 13:27:06+03:00,42.56404495,27.23477478,4712431.285,519270.8415,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,27/09/2017,,,,,POINT(519270.841518 4712431.285067)
1.00004E+18,207424,Samuel Riley,2017-09-27 10:27:26.948 GMT,Samuel Riley,2017-09-27 10:27:26 GMT,207424,Samuel Riley,2017-09-27 13:27:16+03:00,42.61772287,27.27238096,4718400.946,522338.4666,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(522338.466628 4718400.946326)
1.00005E+18,208511,Stephanie Black,2017-09-27 10:27:40.090 GMT,Stephanie Black,2017-09-27 10:27:40 GMT,208511,Stephanie Black,2017-09-27 13:27:29+03:00,42.56445776,27.24221257,4712478.843,519881.2211,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,27/09/2017,,,,,POINT(519881.221119 4712478.843309)
1.00005E+18,208512,Stephanie Black,2017-09-27 10:27:59.330 GMT,Stephanie Black,2017-09-27 10:27:59 GMT,208512,Stephanie Black,2017-09-27 13:27:48+03:00,42.56114902,27.24563186,4712112.249,520162.9481,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(520162.948068 4712112.248785)
1.00004E+18,207425,Samuel Riley,2017-09-27 10:28:06.107 GMT,Samuel Riley,2017-09-27 10:28:06 GMT,207425,Samuel Riley,2017-09-27 13:27:58+03:00,42.6178935,27.25306149,4718414.974,520753.9836,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(520753.983609 4718414.973884)
1.00005E+18,208513,Stephanie Black,2017-09-27 10:28:19.228 GMT,Stephanie Black,2017-09-27 10:28:19 GMT,208513,Stephanie Black,2017-09-27 13:28:09+03:00,42.55814759,27.24674353,4711779.236,520255.1716,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,27/09/2017,,,,,POINT(520255.171584 4711779.236314)
1.00004E+18,207426,Samuel Riley,2017-09-27 10:28:30.469 GMT,Samuel Riley,2017-09-27 10:28:30 GMT,207426,Samuel Riley,2017-09-27 13:28:19+03:00,42.61073607,27.25129343,4717619.774,520611.342,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(520611.341972 4717619.774059)
1.00005E+18,208514,Stephanie Black,2017-09-27 10:28:44.183 GMT,Stephanie Black,2017-09-27 10:28:44 GMT,208514,Stephanie Black,2017-09-27 13:28:33+03:00,42.55144875,27.24256924,4711034.409,519914.6338,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,27/09/2017,,,,,POINT(519914.633788 4711034.408741)
1.00004E+18,207427,Samuel Riley,2017-09-27 10:28:52.558 GMT,Samuel Riley,2017-09-27 10:28:52 GMT,207427,Samuel Riley,2017-09-27 13:28:44+03:00,42.61401029,27.26479571,4717986.724,521717.6761,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(521717.676104 4717986.723813)
1.00005E+18,208515,Stephanie Black,2017-09-27 10:29:12.289 GMT,Stephanie Black,2017-09-27 10:29:12 GMT,208515,Stephanie Black,2017-09-27 13:29:02+03:00,42.54821152,27.24414198,4710675.319,520044.7898,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(520044.78979 4710675.31881)
1.00004E+18,207428,Samuel Riley,2017-09-27 10:29:13.281 GMT,Samuel Riley,2017-09-27 10:29:13 GMT,207428,Samuel Riley,2017-09-27 13:29:03+03:00,42.60586713,27.2662006,4717082.862,521835.7446,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(521835.744558 4717082.862356)
1.00005E+18,208516,Stephanie Black,2017-09-27 10:29:30.103 GMT,Stephanie Black,2017-09-27 10:29:30 GMT,208516,Stephanie Black,2017-09-27 13:29:21+03:00,42.53949888,27.23283553,4709705.259,519119.1539,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(519119.153874 4709705.258602)
1.00004E+18,207429,Samuel Riley,2017-09-27 10:29:44.029 GMT,Samuel Riley,2017-09-27 10:29:44 GMT,207429,Samuel Riley,2017-09-27 13:29:34+03:00,42.61402825,27.28859189,4717995.099,523669.3555,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,27/09/2017,,,,,POINT(523669.355456 4717995.099341)
1.00005E+18,208517,Stephanie Black,2017-09-27 10:29:54.363 GMT,Stephanie Black,2017-09-27 10:29:54 GMT,208517,Stephanie Black,2017-09-27 13:29:45+03:00,42.54935363,27.21010781,4710794.648,517250.1665,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(517250.166491 4710794.647708)
1.00004E+18,207430,Samuel Riley,2017-09-27 10:30:03.621 GMT,Samuel Riley,2017-09-27 10:30:03 GMT,207430,Samuel Riley,2017-09-27 13:29:54+03:00,42.61214402,27.28421341,4717784.657,523310.9489,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(523310.948903 4717784.657152)
1.00005E+18,208518,Stephanie Black,2017-09-27 10:30:20.098 GMT,Stephanie Black,2017-09-27 10:30:20 GMT,208518,Stephanie Black,2017-09-27 13:30:09+03:00,42.53500242,27.18474285,4709196.246,515171.1389,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(515171.138858 4709196.245812)
1.00004E+18,207431,Samuel Riley,2017-09-27 10:30:25.460 GMT,Samuel Riley,2017-09-27 10:30:25 GMT,207431,Samuel Riley,2017-09-27 13:30:17+03:00,42.60610114,27.29439818,4717116.507,524148.63,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(524148.629998 4717116.506807)
1.00004E+18,207432,Samuel Riley,2017-09-27 10:30:45.734 GMT,Samuel Riley,2017-09-27 10:30:45 GMT,207432,Samuel Riley,2017-09-27 13:30:35+03:00,42.60526154,27.30017182,4717024.94,524622.5563,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(524622.55628 4717024.939892)
1.00005E+18,208519,Stephanie Black,2017-09-27 10:30:51.797 GMT,Stephanie Black,2017-09-27 10:30:51 GMT,208519,Stephanie Black,2017-09-27 13:30:41+03:00,42.54370015,27.17887424,4710161.002,514687.1679,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,27/09/2017,,,,,POINT(514687.167945 4710161.001767)
1.00004E+18,207433,Samuel Riley,2017-09-27 10:31:09.371 GMT,Samuel Riley,2017-09-27 10:31:09 GMT,207433,Samuel Riley,2017-09-27 13:30:57+03:00,42.61145919,27.30489494,4717714.517,525007.5067,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,5,No,27/09/2017,,,,,POINT(525007.506657 4717714.516914)
1.00005E+18,208520,Stephanie Black,2017-09-27 10:31:19.166 GMT,Stephanie Black,2017-09-27 10:31:19 GMT,208520,Stephanie Black,2017-09-27 13:31:05+03:00,42.54481938,27.15705816,4710281.73,512895.6429,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(512895.642907 4710281.729931)
1.00004E+18,207434,Samuel Riley,2017-09-27 10:31:27.397 GMT,Samuel Riley,2017-09-27 10:31:27 GMT,207434,Samuel Riley,2017-09-27 13:31:18+03:00,42.60969715,27.31179372,4717520.921,525574.0665,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(525574.066481 4717520.920922)
1.00004E+18,207435,Samuel Riley,2017-09-27 10:31:54.800 GMT,Samuel Riley,2017-09-27 10:31:54 GMT,207435,Samuel Riley,2017-09-27 13:31:46+03:00,42.61194834,27.36340723,4717787.782,529806.4611,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(529806.46111 4717787.782147)
1.00005E+18,208521,Stephanie Black,2017-09-27 10:31:58.308 GMT,Stephanie Black,2017-09-27 10:31:58 GMT,208521,Stephanie Black,2017-09-27 13:31:48+03:00,42.54155684,27.15285446,4709918.828,512551.1414,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,27/09/2017,,,,,POINT(512551.141366 4709918.828489)
1.00004E+18,207436,Samuel Riley,2017-09-27 10:32:19.965 GMT,Samuel Riley,2017-09-27 10:32:19 GMT,207436,Samuel Riley,2017-09-27 13:32:08+03:00,42.60492023,27.35987646,4717006.138,529520.1868,,Mound,Hairy brown circle,TopomapRU 1:50k,4,No,27/09/2017,,,,,POINT(529520.186792 4717006.137943)
1.00005E+18,208522,Stephanie Black,2017-09-27 10:32:20.771 GMT,Stephanie Black,2017-09-27 10:32:20 GMT,208522,Stephanie Black,2017-09-27 13:32:09+03:00,42.54570536,27.14750791,4710378.7,512111.325,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(512111.325024 4710378.699634)
1.00005E+18,208523,Stephanie Black,2017-09-27 10:32:46.853 GMT,Stephanie Black,2017-09-27 10:32:46 GMT,208523,Stephanie Black,2017-09-27 13:32:35+03:00,42.54188096,27.13096872,4709951.809,510754.0093,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(510754.009266 4709951.809491)
1.00004E+18,207437,Samuel Riley,2017-09-27 10:32:49.210 GMT,Samuel Riley,2017-09-27 10:32:49 GMT,207437,Samuel Riley,2017-09-27 13:32:37+03:00,42.60769588,27.36364872,4717315.67,529828.2965,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(529828.296534 4717315.670445)
1.00005E+18,208524,Stephanie Black,2017-09-27 10:33:04.947 GMT,Stephanie Black,2017-09-27 10:33:04 GMT,208524,Stephanie Black,2017-09-27 13:32:55+03:00,42.53769292,27.12247249,4709485.729,510057.0448,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(510057.044767 4709485.728903)
1.00004E+18,207438,Samuel Riley,2017-09-27 10:33:26.162 GMT,Samuel Riley,2017-09-27 10:33:26 GMT,207438,Samuel Riley,2017-09-27 13:33:15+03:00,42.61050191,27.36975148,4717629.424,530327.5153,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(530327.515324 4717629.423577)
1.00005E+18,208525,Stephanie Black,2017-09-27 10:33:30.432 GMT,Stephanie Black,2017-09-27 10:33:30 GMT,208525,Stephanie Black,2017-09-27 13:33:17+03:00,42.54567284,27.11721797,4710371.203,509624.3354,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,4,No,27/09/2017,,,,,POINT(509624.335447 4710371.20339)
1.00004E+18,207439,Samuel Riley,2017-09-27 10:33:47.510 GMT,Samuel Riley,2017-09-27 10:33:47 GMT,207439,Samuel Riley,2017-09-27 13:33:37+03:00,42.6078456,27.36911139,4717334.235,530276.3004,,Mound,Hairy brown circle,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(530276.300404 4717334.235276)
1.00005E+18,208526,Stephanie Black,2017-09-27 10:33:49.501 GMT,Stephanie Black,2017-09-27 10:33:49 GMT,208526,Stephanie Black,2017-09-27 13:33:39+03:00,42.54501005,27.11744939,4710297.634,509643.4379,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(509643.437906 4710297.633945)
1.00005E+18,208527,Stephanie Black,2017-09-27 10:34:07.373 GMT,Stephanie Black,2017-09-27 10:34:07 GMT,208527,Stephanie Black,2017-09-27 13:33:58+03:00,42.5428652,27.11456553,4710059.147,509406.9744,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,27/09/2017,,,,,POINT(509406.974416 4710059.146728)
1.00004E+18,207440,Samuel Riley,2017-09-27 10:34:09.902 GMT,Samuel Riley,2017-09-27 10:34:09 GMT,207440,Samuel Riley,2017-09-27 13:33:58+03:00,42.60868048,27.37290554,4717428.305,530587.1071,,Mound,Hairy brown circle,TopomapRU 1:50k,8,No,27/09/2017,,,,,POINT(530587.107094 4717428.305225)
1.00005E+18,208528,Stephanie Black,2017-09-27 10:34:29.782 GMT,Stephanie Black,2017-09-27 10:34:29 GMT,208528,Stephanie Black,2017-09-27 13:34:19+03:00,42.54189174,27.1183421,4709951.481,509717.2199,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,27/09/2017,,,,,POINT(509717.219948 4709951.481013)
1.00004E+18,207441,Samuel Riley,2017-09-27 10:34:35.717 GMT,Samuel Riley,2017-09-27 10:34:35 GMT,207441,Samuel Riley,2017-09-27 13:34:25+03:00,42.61331257,27.3840113,4717946.73,531495.7103,,Mound,Hairy black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(531495.710339 4717946.73008)
1.00005E+18,208529,Stephanie Black,2017-09-27 10:34:48.889 GMT,Stephanie Black,2017-09-27 10:34:48 GMT,208529,Stephanie Black,2017-09-27 13:34:38+03:00,42.53562629,27.11026272,4709254.875,509054.7165,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(509054.716459 4709254.874935)
1.00005E+18,208530,Stephanie Black,2017-09-27 10:35:08.480 GMT,Stephanie Black,2017-09-27 10:35:08 GMT,208530,Stephanie Black,2017-09-27 13:34:59+03:00,42.53518932,27.10010573,4709205.319,508220.6872,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(508220.68722 4709205.318762)
1.00004E+18,207442,Samuel Riley,2017-09-27 10:35:32.303 GMT,Samuel Riley,2017-09-27 10:35:32 GMT,207442,Samuel Riley,2017-09-27 13:35:21+03:00,42.60859351,27.43006077,4717440.888,535275.2483,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,27/09/2017,,,,,POINT(535275.248282 4717440.888372)
1.00005E+18,208531,Stephanie Black,2017-09-27 10:35:42.357 GMT,Stephanie Black,2017-09-27 10:35:42 GMT,208531,Stephanie Black,2017-09-27 13:35:32+03:00,42.53642102,27.09598415,4709341.694,507882.0681,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(507882.068096 4709341.69421)
1.00004E+18,207443,Samuel Riley,2017-09-27 10:35:56.512 GMT,Samuel Riley,2017-09-27 10:35:56 GMT,207443,Samuel Riley,2017-09-27 13:35:45+03:00,42.61318317,27.43452526,4717952.399,535638.8273,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(535638.827254 4717952.399184)
1.00005E+18,208532,Stephanie Black,2017-09-27 10:36:08.907 GMT,Stephanie Black,2017-09-27 10:36:08 GMT,208532,Stephanie Black,2017-09-27 13:35:59+03:00,42.54346475,27.07605639,4710122.164,506244.9295,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(506244.929499 4710122.164307)
1.00004E+18,207444,Samuel Riley,2017-09-27 10:36:28.699 GMT,Samuel Riley,2017-09-27 10:36:28 GMT,207444,Samuel Riley,2017-09-27 13:36:16+03:00,42.61287595,27.45646963,4717927.76,537438.8447,,Mound,Hairy brown circle,TopomapRU 1:50k,1,No,27/09/2017,,,,,POINT(537438.84471 4717927.760328)
1.00005E+18,208533,Stephanie Black,2017-09-27 10:36:29.988 GMT,Stephanie Black,2017-09-27 10:36:29 GMT,208533,Stephanie Black,2017-09-27 13:36:21+03:00,42.54519143,27.0607479,4710312.88,504987.824,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(504987.823997 4710312.879685)
1.00005E+18,208534,Stephanie Black,2017-09-27 10:36:51.664 GMT,Stephanie Black,2017-09-27 10:36:51 GMT,208534,Stephanie Black,2017-09-27 13:36:43+03:00,42.53660916,27.05014396,4709359.339,504117.7313,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(504117.731285 4709359.339453)
1.00004E+18,207445,Samuel Riley,2017-09-27 10:37:04.545 GMT,Samuel Riley,2017-09-27 10:37:04 GMT,207445,Samuel Riley,2017-09-27 13:36:55+03:00,42.61069687,27.47853177,4717695.789,539249.714,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(539249.714025 4717695.789113)
1.00005E+18,208535,Stephanie Black,2017-09-27 10:37:21.480 GMT,Stephanie Black,2017-09-27 10:37:21 GMT,208535,Stephanie Black,2017-09-27 13:37:12+03:00,42.54394894,27.03588671,4710173.75,502946.6062,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(502946.606218 4710173.74985)
1.00004E+18,207446,Samuel Riley,2017-09-27 10:37:26.707 GMT,Samuel Riley,2017-09-27 10:37:26 GMT,207446,Samuel Riley,2017-09-27 13:37:16+03:00,42.60737481,27.47791563,4717326.618,539201.2607,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(539201.260739 4717326.618222)
1.00005E+18,208536,Stephanie Black,2017-09-27 10:37:42.075 GMT,Stephanie Black,2017-09-27 10:37:42 GMT,208536,Stephanie Black,2017-09-27 13:37:32+03:00,42.54073755,27.03795367,4709817.233,503116.481,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,27/09/2017,,,,,POINT(503116.480976 4709817.233447)
1.00004E+18,207447,Samuel Riley,2017-09-27 10:37:53.383 GMT,Samuel Riley,2017-09-27 10:37:53 GMT,207447,Samuel Riley,2017-09-27 13:37:40+03:00,42.6102433,27.48986773,4717650.744,540179.7958,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(540179.795795 4717650.744182)
1.00005E+18,208537,Stephanie Black,2017-09-27 10:38:02.284 GMT,Stephanie Black,2017-09-27 10:38:02 GMT,208537,Stephanie Black,2017-09-27 13:37:52+03:00,42.54042912,27.03679826,4709782.943,503021.6217,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,27/09/2017,,,,,POINT(503021.621709 4709782.943441)
1.00004E+18,207448,Samuel Riley,2017-09-27 10:38:17.853 GMT,Samuel Riley,2017-09-27 10:38:17 GMT,207448,Samuel Riley,2017-09-27 13:38:09+03:00,42.60226361,27.48952734,4716764.509,540157.0014,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(540157.001351 4716764.509225)
1.00005E+18,208538,Stephanie Black,2017-09-27 10:38:29.278 GMT,Stephanie Black,2017-09-27 10:38:29 GMT,208538,Stephanie Black,2017-09-27 13:38:20+03:00,42.54106948,27.01611205,4709853.518,501322.9981,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(501322.99814 4709853.518446)
1.00004E+18,207449,Samuel Riley,2017-09-27 10:38:41.322 GMT,Samuel Riley,2017-09-27 10:38:41 GMT,207449,Samuel Riley,2017-09-27 13:38:30+03:00,42.59697334,27.4795895,4716172.407,539345.1055,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(539345.105517 4716172.406673)
1.00005E+18,208539,Stephanie Black,2017-09-27 10:38:51.212 GMT,Stephanie Black,2017-09-27 10:38:51 GMT,208539,Stephanie Black,2017-09-27 13:38:42+03:00,42.54032066,27.00331757,4709770.249,500272.4164,,Mound,Black diamond with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(500272.416369 4709770.248916)
1.00004E+18,207450,Samuel Riley,2017-09-27 10:39:07.946 GMT,Samuel Riley,2017-09-27 10:39:07 GMT,207450,Samuel Riley,2017-09-27 13:38:56+03:00,42.59892647,27.45763579,4716379.313,537542.8661,,Mound,Hairy brown circle,TopomapRU 1:50k,4,No,27/09/2017,,,,,POINT(537542.86613 4716379.313434)
1.00005E+18,208540,Stephanie Black,2017-09-27 10:39:10.671 GMT,Stephanie Black,2017-09-27 10:39:10 GMT,208540,Stephanie Black,2017-09-27 13:39:00+03:00,42.53799855,27.00460981,4709512.408,500378.541,,Mound,Hairy brown circle,TopomapRU 1:50k,3,No,27/09/2017,,,,,POINT(500378.54097 4709512.408246)
1.00004E+18,207451,Samuel Riley,2017-09-27 10:39:26.603 GMT,Samuel Riley,2017-09-27 10:39:26 GMT,207451,Samuel Riley,2017-09-27 13:39:17+03:00,42.60115666,27.45989795,4716627.961,537727.1013,,Mound,Black triangle with a dot inside,TopomapRU 1:50k,,No,27/09/2017,,,,,POINT(537727.101321 4716627.960838)
1.00005E+18,208541,Stephanie Black,2017-09-27 10:39:30.720 GMT,Stephanie Black,2017-09-27 10:39:30 GMT,208541,Stephanie Black,2017-09-27 13:39:20+03:00,42.53865557,26.99945536,4709585.353,499955.2764,,Mound,Hairy brown circle,TopomapRU 1:50k,2,No,27/09/2017,,,,,POINT(499955.276416 4709585.353493)
